,t1,t2,HW,theta,RF
3386,34,95,1719.5384335600452,1662.9827430486184,1085.0798199917192
3387,34,96,1007.8589574735314,1075.0579865541795,878.9059179007695
3388,34,97,1110.3315058718176,1182.8316020239104,1067.4629748751452
3389,34,98,1524.8363146587103,1580.9130884061788,1509.5630549273321
3390,34,99,1539.809044917638,1621.2864918079376,1659.3617347708355
3391,34,100,1140.3844941474674,1464.4960553625137,1558.6007114008082
3392,34,101,1014.5037258712896,939.5725947030207,1605.056740250874
3393,34,102,970.6754308575938,957.9719632616939,1688.2862116503486
3394,34,103,897.2766930209327,889.6545209553525,1710.775343804028
3395,34,104,927.7273136966393,871.2516462524978,1297.6383185719594
3396,34,105,1151.3083220558888,1078.5423338826283,1353.6678098515097
3397,34,106,1122.1360952413545,1040.4307300930532,1201.0663929819982
3398,34,107,1192.0758244929625,1100.380901217318,716.6067223643046
3399,34,108,797.9188805552533,857.7006057817346,1625.5401844039334
3400,34,109,852.1229357294158,831.0261618976531,943.692016549518
3401,34,110,844.9058234715175,831.7011161275544,862.0024285166174
3402,34,111,933.9072205689422,883.0701279305974,762.3162977928819
3403,34,112,799.3802964378553,742.297931627661,771.7713003776753
3404,34,113,802.2661600122128,766.9691732852291,809.0395076999118
3405,34,114,968.9765768811534,893.8895108938422,724.5258791001119
3406,34,115,763.8748014362925,640.443008575102,424.19259077493604
3407,34,116,1575.3765722451915,1469.100391983515,959.3841492021432
3408,34,117,1651.041478811032,1554.3229902206924,1060.6200787244052
3409,34,118,1467.0209847850488,1363.6570350928034,819.9559972598793
3410,34,119,1346.9936564744823,1270.841319414653,1002.084967911771
3411,34,120,1719.5926566967087,1644.5502086266763,1254.8642124577473
3412,34,121,1628.6018151504002,1566.8369593118875,1244.7785475572512
3413,34,122,842.253167406384,841.932712982507,1076.01762856577
3414,34,123,1319.7925974849018,1295.8949068626766,1109.9593030470398
3415,34,124,1665.8996151417302,1642.8859239058293,1443.6933077329304
3416,34,125,1762.555286627363,1745.5622255122669,1576.5281855601852
3417,34,126,1371.3016414169767,1386.2508946952978,1247.9258728551147
3418,34,127,1686.5353687601419,1680.1611453042747,1424.7312739303113
3419,34,128,1295.955522442063,1309.617864451821,1264.7947144719258
3420,34,129,705.5244436218535,734.3878339263866,1181.2292151313482
3421,34,130,667.4830337453583,618.4683013858829,915.6723032250461
3422,34,131,781.0407074700298,720.325033317768,516.0376512650772
3423,34,132,897.0830408966312,834.7733071553563,434.2653393323628
3424,34,133,708.6557914607706,671.9854822319896,557.8137237148569
3425,34,134,774.9348705463509,778.2365151331677,910.2442944785413
3426,34,135,757.4841112541759,764.7912821011573,948.4704288901698
3427,34,136,882.4485037573808,881.0282429332084,1213.0850982308832
3428,34,137,968.9441566771088,969.8967514265584,1406.752535863234
3429,34,138,936.8229334127278,938.2062990586057,1129.9886131142912
3430,35,59,1838.520592663,1819.5790071874637,1423.8888420792937
3431,35,60,2057.5791717610023,2041.8623726738529,1622.9412796587517
3432,35,61,1661.8913394598999,2175.2712958836737,1788.9745934123448
3433,35,62,1531.3359691861328,1995.351258985074,1778.598610770379
3434,35,63,1658.6408284969305,2271.471921368324,1841.1796593672796
3435,35,64,1468.8481373469976,1992.8506342237297,1786.5928574011168
3436,35,65,1954.91031143572,2134.7170757083086,1731.5109055858452
3437,35,66,1590.2592101852044,1773.0062495643303,1508.5184483315504
3438,35,67,1479.019795035246,1490.4959541970677,1301.3889241458855
3439,35,68,1973.997196840607,1818.6251494487458,1251.301273500908
3440,35,69,2163.3663322739053,2056.890370476779,1321.8543699092595
3441,35,70,1650.647765696911,1592.6821135133814,1233.5378497650372
3442,35,71,1547.7351410799013,1571.0452056296024,1515.2584135996867
3443,35,72,1575.2724413187148,1729.473976959202,1731.589175165305
3444,35,73,2894.9866336274104,2769.9987249535916,2185.9038406003856
3445,35,74,1485.9102677427313,1694.3910600461513,2328.249108684616
3446,35,75,1179.231505715176,1213.0989774086256,1465.5103016334108
3447,35,76,1052.255881024665,978.0255749457389,1423.8384010689429
3448,35,77,572.5006741088354,844.5825236546201,1089.6284579083706
3449,35,78,805.3460388529153,812.9090281360768,976.9258099208962
3450,35,79,896.995207780492,852.8385901028047,857.5216853387783
3451,35,80,667.3470304346962,709.1055299058562,931.149570978322
3452,35,81,641.7721905402351,681.7187561263908,612.0569601687338
3453,35,82,641.4467046916031,467.3919779284065,710.4625979377905
3454,35,83,657.5416742038157,553.4028337956222,689.6168314697453
3455,35,84,713.4417921224274,666.4890613955189,729.2532944530705
3456,35,85,860.9026090941812,767.9115667176613,821.1029349797657
3457,35,86,836.1845949332054,680.3368625608664,745.8410839416615
3458,35,87,1062.3757071255454,842.6949570101335,847.3276875243637
3459,35,88,829.3706912914673,829.4367334226781,825.0688565207789
3460,35,89,1611.200009190019,1329.2049410842385,1289.007282191021
3461,35,90,1633.2483543066257,1611.355410013312,1233.7691596214493
3462,35,91,1554.5970469239355,1282.8662751582183,1126.2780014593711
3463,35,92,1615.185035970312,1267.3023183180785,1180.1413022857332
3464,35,93,1375.4849030879095,1005.8159800981955,1096.2621238034556
3465,35,94,1071.796753365592,1060.4787932224003,1043.2728793747049
3466,35,95,1707.3300416275276,1689.996639780644,809.5187069935502
3467,35,96,1025.4762882848026,1085.568003165112,788.4261162236987
3468,35,97,1133.0823802016866,1189.0697944975607,1122.8172928736076
3469,35,98,1541.0165023577445,1592.2251859786647,1465.4125394409446
3470,35,99,1572.789988538785,1618.354671438955,1734.3137306762658
3471,35,100,1445.831226304137,1446.3508247598302,1686.3078487626863
3472,35,101,1009.7312072865133,900.3016949136572,1706.7061293517284
3473,35,102,1068.0782098832744,947.5071169818225,1815.3094232158812
3474,35,103,898.8638928394909,885.578518251522,1649.1217129306622
3475,35,104,932.6484243472473,876.1288125516644,1387.3769738478195
3476,35,105,1135.3711011839812,1085.3449867673628,1321.8793556878495
3477,35,106,1109.9116142748396,1042.5461444074483,1244.1693338142356
3478,35,107,1191.098491241312,1101.2380966876422,899.7856656948794
3479,35,108,798.3718767630788,863.6755953134236,1589.784378652307
3480,35,109,849.1217302266826,830.9493278415898,953.2635239538228
3481,35,110,842.4204016169582,831.890788743455,901.6865772203258
3482,35,111,929.6821631697585,887.9861721597591,775.8582802584812
3483,35,112,797.2849391858617,741.2379800951085,833.2247023448898
3484,35,113,799.7274877825964,766.6402480713524,855.8557258534602
3485,35,114,952.582736223416,899.6016954101964,508.1271119185154
3486,35,115,749.1733398932004,637.642678856208,439.20125997915125
3487,35,116,1562.9549077610054,1467.0914633276657,919.4946832059608
3488,35,117,1637.3783795330482,1554.4924279386933,1088.3611038697982
3489,35,118,1465.5600692518153,1358.3051095667006,916.3981003831587
3490,35,119,1344.159402057206,1264.2300341432422,814.8023501537741
3491,35,120,1719.7639761638022,1640.176251631001,1203.4737026481735
3492,35,121,1623.809908189582,1562.1050353871326,1275.8645101105865
3493,35,122,841.3859302956045,838.5071863178092,1109.374498328038
3494,35,123,1315.174473513492,1289.1331596664957,1133.7040806278621
3495,35,124,1658.69182588585,1637.5725285614224,1394.5016024738486
3496,35,125,1755.0029742299553,1740.2913478426824,1551.6878161933296
3497,35,126,1368.084044784064,1377.8383648612264,1377.461524198627
3498,35,127,1677.025206804385,1676.3017827776923,1482.9291022598986
3499,35,128,1291.8650054186596,1302.2297679963292,1314.151517766773
3500,35,129,707.0473627790985,725.9822989064036,1207.690983656729
3501,35,130,671.1638723153131,623.2635125602237,850.6961783398594
3502,35,131,786.4139506657807,725.9233904036596,422.79457262791436
3503,35,132,903.8832029938347,839.8157932505351,323.42709333606336
3504,35,133,716.9980156474231,673.8439069507358,476.389335372043
3505,35,134,774.4008163579113,778.0786507046683,882.5083902527389
3506,35,135,754.156388693136,764.6307600242834,877.7433424924121
3507,35,136,873.0066762679465,883.3274108070586,1106.6893039784838
3508,35,137,960.0296764985005,970.8077541011318,1258.1956267295652
3509,35,138,931.1219510791286,938.3536877702262,1169.704162214053
3510,36,60,2147.3781342918196,2076.891200675986,1689.6079133180815
3511,36,61,2203.470604486604,2194.6996603685393,1771.8230419312129
3512,36,62,1534.1693005013997,1995.757800597613,1798.197219258865
3513,36,63,1648.266250393393,2269.47012559901,1992.6404421736859
3514,36,64,1458.809796981775,2013.9725383371128,2008.7262543007255
3515,36,65,1987.917712018704,2127.0237624839706,2259.857981092125
3516,36,66,1986.5024444949354,1786.519465594591,1296.8340401163343
3517,36,67,1478.50056295075,1501.7949243411167,1229.6097583040869
3518,36,68,1877.9303198563314,1812.9183443885834,1252.6677949201624
3519,36,69,2194.5826813780727,2055.1751518716515,1517.0872503499372
3520,36,70,1644.077700860782,1593.1470325304808,1486.1346383856178
3521,36,71,1575.1469477290552,1570.1911156943934,1768.1648211944093
3522,36,72,1574.170273433699,1721.6392931474581,1971.065369922433
3523,36,73,2882.845952792888,1794.684708243254,2580.142460521116
3524,36,74,1490.5176917165857,1618.0490474962096,2772.4641565734987
3525,36,75,1200.7764632596743,1221.7563426709726,1501.3760581212377
3526,36,76,1048.936264111828,986.7870946068587,1501.3846683270858
3527,36,77,766.8580027194182,836.7539813299865,1262.5235671019782
3528,36,78,485.4577395264239,810.5722056330274,904.4148947782454
3529,36,79,442.60628011043997,852.7416792055504,633.8676886959419
3530,36,80,570.2789780825094,712.0977769430115,699.8025013180303
3531,36,81,739.1483142380765,685.6231097606199,538.1163477084474
3532,36,82,650.2460880590828,469.418778389377,710.958291628521
3533,36,83,591.7551973390015,556.2816946808753,649.0334763958423
3534,36,84,719.7816404687213,667.2819064698599,737.6145223107438
3535,36,85,785.4496839445544,769.1336383169444,741.5688929740564
3536,36,86,692.4041723003551,681.3126055772345,707.142424480595
3537,36,87,1067.5728284992229,844.0152177616341,777.5956484666594
3538,36,88,1031.3676948321804,828.9622924260879,766.4263195291566
3539,36,89,1326.756876792025,1330.0217398380078,1266.7900483244628
3540,36,90,1541.889034269441,1603.6942548915617,1211.345598844335
3541,36,91,1558.7556774561706,1284.8545867844216,1207.1194414043468
3542,36,92,1618.3751485562307,1270.9675265567703,1218.77337137044
3543,36,93,1019.6028799294271,1008.6949874280498,1033.972251553313
3544,36,94,1069.9004293362136,1060.3689104184891,976.7742506847687
3545,36,95,1697.2189817988956,1680.5384272052102,819.4579284653097
3546,36,96,1126.5966273984739,1082.743995611584,860.5905894386491
3547,36,97,1225.232953238786,1187.736641756477,1054.2185043394836
3548,36,98,1638.4923297801683,1589.59326455598,1412.9170871832434
3549,36,99,1573.375403974499,1620.1834456543756,1583.068919438529
3550,36,100,1458.5407169801729,1452.9324688790593,1508.2236855446397
3551,36,101,962.7453214781576,912.7460634730328,1622.1750804956807
3552,36,102,1069.7828605559525,950.9327463412318,1717.1540851437087
3553,36,103,902.0134742809936,886.9614516079955,1748.252728497695
3554,36,104,897.4309995552471,874.425048309838,1451.7460046231893
3555,36,105,1146.4820870122535,1082.939085670611,1514.2222086533118
3556,36,106,1086.9912595128112,1042.055744546555,1346.461874267396
3557,36,107,1186.1957780191208,1101.2772429876322,1360.9713673472347
3558,36,108,797.0330771481822,861.2556740499514,1612.0614873208367
3559,36,109,850.034795014754,831.0121111218563,936.0038460491485
3560,36,110,843.0956623535834,831.8406427349411,900.0394380813053
3561,36,111,904.9406732769921,886.4898197277945,689.68070039355
3562,36,112,794.4595694975109,741.7329218020147,830.0666119675572
3563,36,113,781.9416382184232,766.8222784061394,915.5246082746086
3564,36,114,931.8273921280893,898.0022874389132,557.0445397821153
3565,36,115,693.074248381255,638.7859572009876,395.4086960755595
3566,36,116,1514.6027401325318,1467.9334913250007,775.177101238398
3567,36,117,1639.1202724621025,1554.6135715009436,866.8366153376472
3568,36,118,1459.5614801797706,1360.1307199911755,937.1167200606131
3569,36,119,1344.1731808678792,1266.4165275077673,875.8974988231274
3570,36,120,1672.565371081328,1641.5516877338353,1198.4193316709964
3571,36,121,1623.78349447802,1563.5549984294787,1225.3483877040153
3572,36,122,830.5022356824929,839.4887691310058,1109.7035017450728
3573,36,123,1314.4803162644264,1290.9484399692633,1099.4881668489559
3574,36,124,1657.6975919404115,1638.801624929136,1427.2610718851447
3575,36,125,1753.9228392038829,1741.4204895546422,1501.6543089104935
3576,36,126,1342.8056098630425,1379.961424978934,1264.060820644224
3577,36,127,1645.5547800976553,1676.7296005222956,1435.3996273726495
3578,36,128,1265.7649804261569,1303.8179819680586,1309.4217562026392
3579,36,129,696.0994343651205,728.1647629407787,1243.0756735798136
3580,36,130,685.8341530559329,622.4230505695281,854.6747706341854
3581,36,131,803.8123080347868,725.1380442072771,547.329412865232
3582,36,132,904.3565380106689,839.3895891457071,339.65393112876546
3583,36,133,736.6828981011843,674.3028800100966,433.57015915393737
3584,36,134,774.0158397550523,777.954509336511,799.942801820423
3585,36,135,748.0340950822149,764.1944516641039,840.2131758809172
3586,36,136,856.4429542323847,881.6992843799533,997.4848959432146
3587,36,137,942.9331389888316,969.5137177968485,1234.7317875683145
3588,36,138,919.8882083108679,937.5851988201963,1067.5398327301104
3589,37,61,2801.544457742661,1668.271512476558,1652.5793316439308
3590,37,62,1539.6460528649943,1538.5580274696783,1564.9330116779383
3591,37,63,1698.7225469795012,1741.9104935157384,1835.1636151108219
3592,37,64,1469.4164593715839,1512.1371198241193,1720.978899180215
3593,37,65,2023.786788225034,1974.1762413094675,1989.641134137381
3594,37,66,1618.0463818250237,1414.0495714397016,1800.4222780427976
3595,37,67,1478.1558640656322,1553.4051131452068,1429.59305031783
3596,37,68,1931.0521529802786,1919.3297743111043,1356.7702399090833
3597,37,69,2174.275274470059,2123.3747223828295,1434.1504822333532
3598,37,70,1635.5844759931495,1599.0882276232767,1310.4444794869137
3599,37,71,1550.0448795372702,1576.1430179680692,1800.6175806709289
3600,37,72,1572.14114468911,1822.1068756698426,1815.4832991189908
3601,37,73,2852.907728427257,2890.7393703772746,2499.9680032482433
3602,37,74,1493.9666727139188,1781.4012830726936,2534.4333645121806
3603,37,75,1174.2007205293173,1091.4045024849347,1339.8358404374503
3604,37,76,1044.6384672382671,836.8341191390823,1523.3464363935846
3605,37,77,564.6234675909152,964.6154782850423,1196.2174232834861
3606,37,78,792.4976633807946,867.1475158213323,933.9952629927635
3607,37,79,889.9455883812434,882.349933187548,635.6633351919669
3608,37,80,582.3345768567257,693.7025065340506,759.095965159488
3609,37,81,666.7338070135607,658.5545217327783,538.7518502733676
3610,37,82,447.94803193734197,465.489754707344,602.263557198005
3611,37,83,680.7209960017782,547.49869311509,631.1595128642886
3612,37,84,727.1102284734025,664.2691530570717,721.1620927132853
3613,37,85,876.8872224487966,765.323852614202,765.283437857321
3614,37,86,848.7258302806288,674.8722571441915,647.0049400365782
3615,37,87,1073.5604688985097,835.5158973085846,783.4418999331862
3616,37,88,826.5108193713411,838.1565497983605,733.1971681226918
3617,37,89,1620.2221155564678,1333.261672205052,1218.7875835313214
3618,37,90,1646.4000917731842,1706.0825311496453,1156.912487508432
3619,37,91,1563.6610576704559,1266.1950446225114,1080.7933427988792
3620,37,92,1622.1821059697222,1231.439995350784,1180.403621248976
3621,37,93,1377.200617266426,986.9273141253374,947.562313744683
3622,37,94,1065.7423239488141,1065.5809697685672,1010.330767525227
3623,37,95,1668.0623065875302,1812.0947785307428,833.2800496545659
3624,37,96,1058.1607637790285,1118.5828656302833,775.5184467123703
3625,37,97,1162.0120824263618,1201.3185213515235,1002.344043512818
3626,37,98,1572.5906812774178,1633.5334719715104,1384.288496981138
3627,37,99,1663.532480170708,1583.4529794692598,1581.2939967316686
3628,37,100,1431.0215971746866,1344.7950271372385,1506.687909116641
3629,37,101,1015.9164940484975,780.0529397547008,1652.783421454767
3630,37,102,994.0431222317219,915.4698244586584,1791.0644148644524
3631,37,103,905.1225373279864,871.8807565732817,1772.6599342860407
3632,37,104,886.6915849567075,899.3025511611824,1481.5187123293206
3633,37,105,1131.099571647177,1121.046160747928,1545.248969453244
3634,37,106,1106.8903089832022,1048.5915766663172,1366.7916384016949
3635,37,107,1178.240560808944,1100.6650131591086,1418.6347892977199
3636,37,108,796.2179720484589,900.7995040640009,1613.3475068089672
3637,37,109,848.1059202671122,830.4446112514795,1026.6335639359195
3638,37,110,841.4935551657811,832.7645426515088,898.3723301826085
3639,37,111,916.4292355014431,911.4426568781577,698.2227926668511
3640,37,112,748.027192953875,735.1763579791171,804.2934074550037
3641,37,113,796.7326105005063,765.2477109227814,908.8326605468601
3642,37,114,917.961186025441,924.5794862842401,540.8864659347628
3643,37,115,852.5483113599109,622.7696198532138,510.2529842135725
3644,37,116,1553.1206304627829,1456.3708790211083,839.3272141026565
3645,37,117,1562.436363552939,1553.8744689227192,927.5670685789295
3646,37,118,1351.131868977292,1333.5252969311784,831.8131358278954
3647,37,119,1336.173419760113,1234.7387911207863,832.0897934862559
3648,37,120,1624.1938665816704,1621.5709331337912,1140.089973473402
3649,37,121,1616.830919654199,1541.9694133423257,1191.3471729818718
3650,37,122,814.5774377086948,828.6727895940946,1119.389724279813
3651,37,123,1307.9272959486186,1260.9775192331033,1107.4730333852656
3652,37,124,1578.2194396461355,1615.8372901673238,1502.6980520069808
3653,37,125,1746.7860201341161,1718.2511015446091,1616.2405392886915
3654,37,126,1364.014134301384,1339.613749126582,1411.472075744694
3655,37,127,1667.2194161159337,1661.3446212599697,1577.5726863973887
3656,37,128,1221.770597989195,1269.765570540282,1437.402393171338
3657,37,129,708.0511242745672,687.5011794507114,1288.6271836423643
3658,37,130,712.3542248637772,648.7480141397631,823.1564240907289
3659,37,131,832.644447306459,753.2609225193446,489.50538398992126
3660,37,132,908.1999217946262,863.5894278305457,368.52470617254033
3661,37,133,759.3915828779507,680.9859980793387,387.7538499674009
3662,37,134,774.1876739121005,777.251870886912,797.3689751226843
3663,37,135,751.349297886473,764.4582736679057,866.2462061598051
3664,37,136,863.9363380538194,896.8600227748115,901.4166784972924
3665,37,137,951.7614310319416,976.6044410968809,1198.5478378802102
3666,37,138,925.9441668607653,939.7635023095362,1282.4465193611413
3667,38,62,2122.8337723893655,2167.069108318882,1599.689538859591
3668,38,63,1825.968357814791,2449.289513881205,1798.214096976048
3669,38,64,1722.7394378124372,2116.0267416846746,1806.9779644068078
3670,38,65,2134.1370035542172,2305.568401712602,2093.5399507574143
3671,38,66,1681.7029171265342,1891.3260124104106,1955.8435434073294
3672,38,67,1535.2457732262328,1507.1324711854518,1700.680417510742
3673,38,68,2994.9912437202424,1828.4197168278588,1354.5432847322538
3674,38,69,3130.9506963745944,2064.5538110963107,1461.559740888663
3675,38,70,2318.379337800349,1593.5582645120633,1429.5292290790792
3676,38,71,1657.7097177360754,1573.9622444283752,1670.3195107786562
3677,38,72,1839.743024755582,1753.8952872208429,1883.549110568163
3678,38,73,2929.7433228194295,2787.121062994931,2412.1985143340485
3679,38,74,1877.5469190981817,1744.8515122201854,2382.6894845346874
3680,38,75,1161.9945253842575,1199.2050251255034,1499.24371212726
3681,38,76,873.8707408789576,942.1338037935757,1513.9376772043058
3682,38,77,825.4882074213356,853.2725008393585,1462.9137055055523
3683,38,78,829.8780534654783,819.1704070605226,1098.311745356107
3684,38,79,883.6327328351928,857.5734663394437,669.4693130308176
3685,38,80,666.6635829427815,709.3496479676669,788.9529582990784
3686,38,81,715.2695599550092,680.3994019627177,492.3440214957998
3687,38,82,462.46572302851234,466.4533146233878,616.1481263849706
3688,38,83,559.7840360260449,552.1449349350717,592.0858939843783
3689,38,84,668.7467869354882,665.9742887117415,670.5349752035404
3690,38,85,769.3096383961232,767.3074901926068,737.8691804729632
3691,38,86,676.2059491147332,679.1169923531829,721.385291875834
3692,38,87,833.1419068075039,840.9829311198486,799.3622309630907
3693,38,88,823.54684175484,830.0986939113419,792.3666810199578
3694,38,89,1252.0201178700418,1327.6882653670384,1196.473368699169
3695,38,90,1586.2909865937118,1624.5289840853998,1162.9034378786553
3696,38,91,1274.062695486444,1277.9095560466603,1144.1904399936507
3697,38,92,1181.6976586304268,1257.449042241395,1228.5034783978397
3698,38,93,1003.7577122187457,999.9343984198567,1082.6330201289575
3699,38,94,1078.2611805025588,1061.9309056188588,1057.4554178474675
3700,38,95,1775.3340680611796,1709.1040686512272,806.2826157213477
3701,38,96,1247.3211741998782,1101.0479453445553,837.0098862681647
3702,38,97,1251.2260530515034,1200.2233930031762,1065.0532466644709
3703,38,98,1771.6629809052872,1609.969078053853,1461.9432892347666
3704,38,99,1642.437514757671,1619.6466112151923,1624.9511779322577
3705,38,100,1398.668092832221,1429.5415424559933,1541.8224041599747
3706,38,101,893.3891582467036,877.1778943979257,1664.9565234350505
3707,38,102,934.5214144657255,941.855061640621,1774.2284176757237
3708,38,103,881.6130703304893,883.3947253496965,1771.0877900756682
3709,38,104,900.7003867554247,877.2167347055578,1400.7101811364714
3710,38,105,1110.0614878559295,1086.8691872126,1420.8599136711564
3711,38,106,1058.500236386691,1042.2487554532884,1321.9251963413178
3712,38,107,1114.9561044598463,1100.2893867932498,1300.2502732097935
3713,38,108,879.1364800470981,868.3420798399358,1522.1387563689955
3714,38,109,829.4416633474864,830.6843182919124,1010.176689302554
3715,38,110,834.1526536962193,831.8953894575366,915.2462727488337
3716,38,111,899.0082452925362,890.2284925626541,726.131987025491
3717,38,112,759.1510583638218,739.6042070598274,773.2078054324678
3718,38,113,756.7744635459745,765.77596399737,806.6967102080839
3719,38,114,915.408871790411,902.4090444274557,609.1413062220311
3720,38,115,605.1917959940797,633.2437339976376,443.4088708551235
3721,38,116,1437.2511415711826,1463.452689761466,926.8255024511466
3722,38,117,1538.9188436534039,1552.7799103676884,1028.8366542553265
3723,38,118,1307.2087652856228,1351.8673128010262,833.5624676733368
3724,38,119,1270.6051816495049,1256.9801873032086,977.4871907282013
3725,38,120,1647.3093792875438,1634.4674232292648,1256.3624705580548
3726,38,121,1508.1469607816077,1556.3401509932137,1240.7832729890347
3727,38,122,807.0194046183307,835.1978101290845,1077.4653377793852
3728,38,123,1251.5748347786116,1280.6773382456859,1119.3408193609878
3729,38,124,1537.9106809545199,1630.08835146125,1495.0593038162158
3730,38,125,1636.4779797571039,1732.7012789652433,1606.3617664260196
3731,38,126,1309.4452741185223,1367.7019291092902,1269.8288414692665
3732,38,127,1572.7334245790516,1669.5689993577016,1570.0174131513243
3733,38,128,1172.9378120425706,1292.468364598029,1254.9972749977428
3734,38,129,671.1942832258616,716.5989949525103,1133.3609089732395
3735,38,130,758.3655233638397,629.9441982871015,722.5230424712817
3736,38,131,877.9866651890823,733.8010072645103,537.7494625981133
3737,38,132,992.3133232275294,847.5129774344872,630.5982609618699
3738,38,133,752.99942822631,678.3528765126199,728.9593535912801
3739,38,134,774.1807336917457,777.4509942757007,811.7589223515345
3740,38,135,738.9684737082883,763.1730652321207,763.7830513645048
3741,38,136,849.4942442193947,882.8946569798144,725.1306696018115
3742,38,137,925.9126658594212,968.9210588207121,955.7273562435273
3743,38,138,906.6086448983157,936.5913611999836,924.5775242044964
3744,39,63,1334.7400514662074,1785.10319733652,1571.553259792535
3745,39,64,1731.1680814455876,1526.1083110580746,1631.275029547165
3746,39,65,2410.2553140907467,2110.551401619224,1996.7978604510167
3747,39,66,1254.9348015272715,1347.6029184898325,1762.3044084283715
3748,39,67,2411.454794161924,1603.392563922523,1570.827344894719
3749,39,68,3068.4857892230248,1972.7857627398982,805.2455634826869
3750,39,69,3193.4318256283436,2148.5775275638825,1604.502138524453
3751,39,70,2079.5947559325878,1588.180754044595,1406.615154663052
3752,39,71,1784.3068576227693,1594.324879373969,1458.9439694596467
3753,39,72,2251.628126962472,1877.857368177536,1622.4400050331938
3754,39,73,3432.9206678579085,2898.2108771056237,1851.5976970921813
3755,39,74,2116.8275767758614,1807.0214986680962,1855.7889677411476
3756,39,75,1024.6770529684838,936.1454370500047,1235.1262723022555
3757,39,76,785.0710020671496,799.7774898657545,1281.9646805380285
3758,39,77,952.1555384939742,965.9735436328763,1089.9662198868482
3759,39,78,799.2215977284611,871.1721658892202,994.7353616635896
3760,39,79,794.0767494416829,883.6963350046943,676.2015938400308
3761,39,80,557.8797780485565,686.3655489587154,724.3592660414113
3762,39,81,576.5390318989192,651.6488192773381,615.5372184262189
3763,39,82,449.3749529335321,465.420639696425,697.6696309383691
3764,39,83,458.86734377138276,545.1973118396388,616.2605706399386
3765,39,84,656.3964104810019,663.7348052867385,786.4529428143356
3766,39,85,730.5834617637539,764.0198928887754,791.2479878844933
3767,39,86,685.0458181787378,674.0192463962829,773.001335114118
3768,39,87,805.134127788035,833.3274825637545,854.2737229675183
3769,39,88,844.0375225427305,840.0880823746451,823.4073955446895
3770,39,89,1239.8764640783147,1333.2674886307937,1314.7949442881247
3771,39,90,1667.2969385276904,1723.779264376408,1219.4241091445035
3772,39,91,1151.511265187695,1253.5416642464245,1094.8547588315143
3773,39,92,1152.6938482171165,1212.9646108001427,1195.4418152064493
3774,39,93,1050.057086080245,985.663031895487,991.197019823558
3775,39,94,1165.37541679455,1070.1359019834251,923.4143731507937
3776,39,95,2163.2175414033354,1848.9984223092206,795.931350312066
3777,39,96,1284.99400270471,1120.4772451095935,754.5503858057835
3778,39,97,1332.3301860677186,1185.3823648715493,977.5108669837996
3779,39,98,1851.8305412237532,1662.0004009694167,1389.274205747885
3780,39,99,1625.0780891791737,1515.7336359808687,1546.159676458948
3781,39,100,1347.8923607081447,1259.9334671048198,1504.5241004680427
3782,39,101,733.9768331484336,725.1312852258377,1682.1820145083761
3783,39,102,901.5767526947253,902.3155959874684,1804.1676320081494
3784,39,103,869.9728168157543,866.3881088370225,1835.735988766075
3785,39,104,907.5298780992177,908.7429203731035,1466.1411566533932
3786,39,105,1151.8281284744915,1131.607060131987,1359.3003142176904
3787,39,106,1058.4103057707553,1048.5533547260475,1430.5419842426352
3788,39,107,1072.6253986791414,1097.7364235411517,1554.9033110830196
3789,39,108,1008.6277064217312,921.3323575628698,1746.2755293350851
3790,39,109,829.4893329055933,830.1792666876454,968.0841149141653
3791,39,110,835.9161974252979,833.3431405122274,887.0742874010433
3792,39,111,918.3897915580992,928.7232713554222,826.9119741274376
3793,39,112,724.3158572589371,729.3982036990991,829.3114820274678
3794,39,113,755.5233253968432,765.0126617918366,753.6867323693849
3795,39,114,933.7347283650696,953.1322673965433,635.2050543457566
3796,39,115,593.5188561227003,603.2450725172781,377.6671947089655
3797,39,116,1428.7489311075858,1443.013142302429,922.0875718325755
3798,39,117,1503.9098637157356,1553.8124169657294,1104.2070858210584
3799,39,118,1227.6250055214875,1302.4489210755444,853.5990492866453
3800,39,119,1124.9577351287778,1202.036016505028,876.9010120341738
3801,39,120,1522.9628429219706,1602.5824233572864,1250.7495566552698
3802,39,121,1448.7750456064616,1520.6646888751202,1233.5773842470596
3803,39,122,847.3339891481827,830.5068610190765,1108.435281567437
3804,39,123,1113.1263172204694,1226.1277706593692,1118.1728265501786
3805,39,124,1473.233412624996,1590.3766453621547,1526.9971388065726
3806,39,125,1566.8906057737117,1690.5889812629785,1628.2044553318674
3807,39,126,1131.2406504355904,1286.13341347821,1205.5607000269556
3808,39,127,1566.743860153817,1645.4797247518763,1433.6534206146582
3809,39,128,1078.5343498804682,1217.3905872241028,1292.365066014708
3810,39,129,557.2396864474439,632.0258466248248,986.4050753031132
3811,39,130,875.0975699410199,685.431877522855,644.4517263793376
3812,39,131,979.3730230049216,786.5002468360029,560.110943128468
3813,39,132,1077.4350458146378,890.7899657345927,689.7284226550901
3814,39,133,816.0457414857508,687.5755808317306,735.4206675313653
3815,39,134,768.7762781877954,775.620024820608,813.6901224866698
3816,39,135,730.4840869502912,764.2719247869679,756.8415076464057
3817,39,136,873.2404064067331,913.8675029324952,625.9103720502515
3818,39,137,926.7697968317517,982.9960615074897,976.7023091599681
3819,39,138,902.0428587211874,940.6709633594513,899.4416141478544
3820,40,64,1746.7074391863898,1495.529813290803,1516.7108888984035
